aoi_id,grid_i,grid_j,grid_proj,grid_size,target_catid,context_catids,set,t0_pan,t0_ps,t0_ms,t-1_pan,t-1_ps,t-1_ms,t-2_pan,t-2_ps,t-2_ms,t-3_pan,t-3_ps,t-3_ms
6711,2219,14699,epsg:3395,437,1050410000874700,"[""1050410002B67300"", ""103005001BF96100"", ""103005001BF96200""]",train,./images/1050410000874700_i2219_j14699_t0_pan.tif,./images/1050410000874700_i2219_j14699_t0_ps.tif,,./images/1050410002B67300_i2219_j14699_t-1_pan.tif,./images/1050410002B67300_i2219_j14699_t-1_ps.tif,,./images/103005001BF96100_i2219_j14699_t-2_pan.tif,./images/103005001BF96100_i2219_j14699_t-2_ps.tif,,./images/103005001BF96200_i2219_j14699_t-3_pan.tif,./images/103005001BF96200_i2219_j14699_t-3_ps.tif,
7094,543,11530,epsg:3395,437,1050010013AD0800,"[""1050010013AD0600"", ""1030010089830600"", ""103001008931C200""]",train,./images/1050010013AD0800_i543_j11530_t0_pan.tif,./images/1050010013AD0800_i543_j11530_t0_ps.tif,,./images/1050010013AD0600_i543_j11530_t-1_pan.tif,./images/1050010013AD0600_i543_j11530_t-1_ps.tif,,./images/1030010089830600_i543_j11530_t-2_pan.tif,./images/1030010089830600_i543_j11530_t-2_ps.tif,,./images/103001008931C200_i543_j11530_t-3_pan.tif,./images/103001008931C200_i543_j11530_t-3_ps.tif,
8963,31021,6444,epsg:3395,437,1050010010B88400,"[""103001004C2F0D00"", ""103001004351D600"", ""103001002A86FE00""]",train,./images/1050010010B88400_i31021_j6444_t0_pan.tif,./images/1050010010B88400_i31021_j6444_t0_ps.tif,,./images/103001004C2F0D00_i31021_j6444_t-1_pan.tif,./images/103001004C2F0D00_i31021_j6444_t-1_ps.tif,,./images/103001004351D600_i31021_j6444_t-2_pan.tif,./images/103001004351D600_i31021_j6444_t-2_ps.tif,,./images/103001002A86FE00_i31021_j6444_t-3_pan.tif,./images/103001002A86FE00_i31021_j6444_t-3_ps.tif,
8753,-24336,7979,epsg:3395,437,105001000E03A200,"[""105001000DAEDE00"", ""105001000DAEDD00"", ""10300100704B5000""]",train,./images/105001000E03A200_i-24336_j7979_t0_pan.tif,./images/105001000E03A200_i-24336_j7979_t0_ps.tif,,./images/105001000DAEDE00_i-24336_j7979_t-1_pan.tif,./images/105001000DAEDE00_i-24336_j7979_t-1_ps.tif,,./images/105001000DAEDD00_i-24336_j7979_t-2_pan.tif,./images/105001000DAEDD00_i-24336_j7979_t-2_ps.tif,,./images/10300100704B5000_i-24336_j7979_t-3_pan.tif,./images/10300100704B5000_i-24336_j7979_t-3_ps.tif,
8640,-29316,9803,epsg:3395,437,1050410002B20100,"[""105041000F21E100"", ""1030010025CAF200"", ""1030010023034500""]",train,./images/1050410002B20100_i-29316_j9803_t0_pan.tif,./images/1050410002B20100_i-29316_j9803_t0_ps.tif,,./images/105041000F21E100_i-29316_j9803_t-1_pan.tif,./images/105041000F21E100_i-29316_j9803_t-1_ps.tif,,./images/1030010025CAF200_i-29316_j9803_t-2_pan.tif,./images/1030010025CAF200_i-29316_j9803_t-2_ps.tif,,./images/1030010023034500_i-29316_j9803_t-3_pan.tif,./images/1030010023034500_i-29316_j9803_t-3_ps.tif,
3151,18610,9047,epsg:3395,437,1050010004ADDF00,"[""1030010050C0CB00"", ""103001004E5B0400"", ""103001004DC91C00""]",train,./images/1050010004ADDF00_i18610_j9047_t0_pan.tif,./images/1050010004ADDF00_i18610_j9047_t0_ps.tif,,./images/1030010050C0CB00_i18610_j9047_t-1_pan.tif,./images/1030010050C0CB00_i18610_j9047_t-1_ps.tif,,./images/103001004E5B0400_i18610_j9047_t-2_pan.tif,./images/103001004E5B0400_i18610_j9047_t-2_ps.tif,,./images/103001004DC91C00_i18610_j9047_t-3_pan.tif,./images/103001004DC91C00_i18610_j9047_t-3_ps.tif,
5645,9737,6255,epsg:3395,437,1050010011289200,"[""103001008097E000"", ""105001001060E200"", ""103001007D154F00""]",train,./images/1050010011289200_i9737_j6255_t0_pan.tif,./images/1050010011289200_i9737_j6255_t0_ps.tif,,./images/103001008097E000_i9737_j6255_t-1_pan.tif,./images/103001008097E000_i9737_j6255_t-1_ps.tif,,./images/105001001060E200_i9737_j6255_t-2_pan.tif,./images/105001001060E200_i9737_j6255_t-2_ps.tif,,./images/103001007D154F00_i9737_j6255_t-3_pan.tif,./images/103001007D154F00_i9737_j6255_t-3_ps.tif,
8487,28868,6029,epsg:3395,437,105001000C841800,"[""105001000C841600"", ""103001006BAA6A00"", ""10300100615FE500""]",train,./images/105001000C841800_i28868_j6029_t0_pan.tif,./images/105001000C841800_i28868_j6029_t0_ps.tif,,./images/105001000C841600_i28868_j6029_t-1_pan.tif,./images/105001000C841600_i28868_j6029_t-1_ps.tif,,./images/103001006BAA6A00_i28868_j6029_t-2_pan.tif,./images/103001006BAA6A00_i28868_j6029_t-2_ps.tif,,./images/10300100615FE500_i28868_j6029_t-3_pan.tif,./images/10300100615FE500_i28868_j6029_t-3_ps.tif,
1667,21658,13023,epsg:3395,437,105001001498AD00,"[""105001001498AC00"", ""10500100148C0E00"", ""10500100147FB200""]",train,./images/105001001498AD00_i21658_j13023_t0_pan.tif,./images/105001001498AD00_i21658_j13023_t0_ps.tif,,./images/105001001498AC00_i21658_j13023_t-1_pan.tif,./images/105001001498AC00_i21658_j13023_t-1_ps.tif,,./images/10500100148C0E00_i21658_j13023_t-2_pan.tif,./images/10500100148C0E00_i21658_j13023_t-2_ps.tif,,./images/10500100147FB200_i21658_j13023_t-3_pan.tif,./images/10500100147FB200_i21658_j13023_t-3_ps.tif,
8391,-548,16172,epsg:3395,437,1050050006DD4E00,"[""10300100617C1200"", ""103005003DF9B500"", ""103005003AF9A700""]",train,./images/1050050006DD4E00_i-548_j16172_t0_pan.tif,./images/1050050006DD4E00_i-548_j16172_t0_ps.tif,,./images/10300100617C1200_i-548_j16172_t-1_pan.tif,./images/10300100617C1200_i-548_j16172_t-1_ps.tif,,./images/103005003DF9B500_i-548_j16172_t-2_pan.tif,./images/103005003DF9B500_i-548_j16172_t-2_ps.tif,,./images/103005003AF9A700_i-548_j16172_t-3_pan.tif,./images/103005003AF9A700_i-548_j16172_t-3_ps.tif,
2806,-29043,15092,epsg:3395,437,105001001177DB00,"[""105001001158DF00"", ""105001001158DD00"", ""103001008399A900""]",train,./images/105001001177DB00_i-29043_j15092_t0_pan.tif,./images/105001001177DB00_i-29043_j15092_t0_ps.tif,,./images/105001001158DF00_i-29043_j15092_t-1_pan.tif,./images/105001001158DF00_i-29043_j15092_t-1_ps.tif,,./images/105001001158DD00_i-29043_j15092_t-2_pan.tif,./images/105001001158DD00_i-29043_j15092_t-2_ps.tif,,./images/103001008399A900_i-29043_j15092_t-3_pan.tif,./images/103001008399A900_i-29043_j15092_t-3_ps.tif,
3151,18608,9083,epsg:3395,437,10504100103C7700,"[""103001002DD14100"", ""103001002C0F0000"", ""1030010027D78700""]",train,./images/10504100103C7700_i18608_j9083_t0_pan.tif,./images/10504100103C7700_i18608_j9083_t0_ps.tif,,./images/103001002DD14100_i18608_j9083_t-1_pan.tif,./images/103001002DD14100_i18608_j9083_t-1_ps.tif,,./images/103001002C0F0000_i18608_j9083_t-2_pan.tif,./images/103001002C0F0000_i18608_j9083_t-2_ps.tif,,./images/1030010027D78700_i18608_j9083_t-3_pan.tif,./images/1030010027D78700_i18608_j9083_t-3_ps.tif,
4022,-18714,11332,epsg:3395,437,105001000477DF00,"[""103001005505F900"", ""1030010043668A00"", ""105041001245FC00""]",train,./images/105001000477DF00_i-18714_j11332_t0_pan.tif,./images/105001000477DF00_i-18714_j11332_t0_ps.tif,,./images/103001005505F900_i-18714_j11332_t-1_pan.tif,./images/103001005505F900_i-18714_j11332_t-1_ps.tif,,./images/1030010043668A00_i-18714_j11332_t-2_pan.tif,./images/1030010043668A00_i-18714_j11332_t-2_ps.tif,,./images/105041001245FC00_i-18714_j11332_t-3_pan.tif,./images/105041001245FC00_i-18714_j11332_t-3_ps.tif,
6840,-1524,10232,epsg:3395,437,10500100018F9200,"[""10500100018F9100"", ""10500100018F9000"", ""1050010001753100""]",train,./images/10500100018F9200_i-1524_j10232_t0_pan.tif,./images/10500100018F9200_i-1524_j10232_t0_ps.tif,,./images/10500100018F9100_i-1524_j10232_t-1_pan.tif,./images/10500100018F9100_i-1524_j10232_t-1_ps.tif,,./images/10500100018F9000_i-1524_j10232_t-2_pan.tif,./images/10500100018F9000_i-1524_j10232_t-2_ps.tif,,./images/1050010001753100_i-1524_j10232_t-3_pan.tif,./images/1050010001753100_i-1524_j10232_t-3_ps.tif,
9361,6615,12563,epsg:3395,437,1050410011D1E000,"[""105041001146B500"", ""10504100100CD200"", ""1030010029D60C00""]",train,./images/1050410011D1E000_i6615_j12563_t0_pan.tif,./images/1050410011D1E000_i6615_j12563_t0_ps.tif,,./images/105041001146B500_i6615_j12563_t-1_pan.tif,./images/105041001146B500_i6615_j12563_t-1_ps.tif,,./images/10504100100CD200_i6615_j12563_t-2_pan.tif,./images/10504100100CD200_i6615_j12563_t-2_ps.tif,,./images/1030010029D60C00_i6615_j12563_t-3_pan.tif,./images/1030010029D60C00_i6615_j12563_t-3_ps.tif,
8646,38990,-7188,epsg:3395,437,1050010015102D00,"[""1050010015102B00"", ""1030010086B08500"", ""103001008893C400""]",train,./images/1050010015102D00_i38990_j-7188_t0_pan.tif,./images/1050010015102D00_i38990_j-7188_t0_ps.tif,,./images/1050010015102B00_i38990_j-7188_t-1_pan.tif,./images/1050010015102B00_i38990_j-7188_t-1_ps.tif,,./images/1030010086B08500_i38990_j-7188_t-2_pan.tif,./images/1030010086B08500_i38990_j-7188_t-2_ps.tif,,./images/103001008893C400_i38990_j-7188_t-3_pan.tif,./images/103001008893C400_i38990_j-7188_t-3_ps.tif,
7738,35455,10375,epsg:3395,437,1050010004793F00,"[""103001004099DB00"", ""105041000255BC00"", ""1030010021554100""]",train,./images/1050010004793F00_i35455_j10375_t0_pan.tif,./images/1050010004793F00_i35455_j10375_t0_ps.tif,,./images/103001004099DB00_i35455_j10375_t-1_pan.tif,./images/103001004099DB00_i35455_j10375_t-1_ps.tif,,./images/105041000255BC00_i35455_j10375_t-2_pan.tif,./images/105041000255BC00_i35455_j10375_t-2_ps.tif,,./images/1030010021554100_i35455_j10375_t-3_pan.tif,./images/1030010021554100_i35455_j10375_t-3_ps.tif,
7842,5059,12885,epsg:3395,437,1050050046DD7900,"[""1030050082F8D500"", ""1030050078F98200"", ""1030050078F98100""]",train,./images/1050050046DD7900_i5059_j12885_t0_pan.tif,./images/1050050046DD7900_i5059_j12885_t0_ps.tif,,./images/1030050082F8D500_i5059_j12885_t-1_pan.tif,./images/1030050082F8D500_i5059_j12885_t-1_ps.tif,,./images/1030050078F98200_i5059_j12885_t-2_pan.tif,./images/1030050078F98200_i5059_j12885_t-2_ps.tif,,./images/1030050078F98100_i5059_j12885_t-3_pan.tif,./images/1030050078F98100_i5059_j12885_t-3_ps.tif,
6717,3715,16110,epsg:3395,437,1050050046DD9300,"[""1030050078F8FA00"", ""1030050073F8D500"", ""105001000B913E00""]",train,./images/1050050046DD9300_i3715_j16110_t0_pan.tif,./images/1050050046DD9300_i3715_j16110_t0_ps.tif,,./images/1030050078F8FA00_i3715_j16110_t-1_pan.tif,./images/1030050078F8FA00_i3715_j16110_t-1_ps.tif,,./images/1030050073F8D500_i3715_j16110_t-2_pan.tif,./images/1030050073F8D500_i3715_j16110_t-2_ps.tif,,./images/105001000B913E00_i3715_j16110_t-3_pan.tif,./images/105001000B913E00_i3715_j16110_t-3_ps.tif,
1369,7208,-6753,epsg:3395,437,10500100128E8300,"[""10500100128E8200"", ""10300100830B6E00"", ""1030010082426400""]",train,./images/10500100128E8300_i7208_j-6753_t0_pan.tif,./images/10500100128E8300_i7208_j-6753_t0_ps.tif,,./images/10500100128E8200_i7208_j-6753_t-1_pan.tif,./images/10500100128E8200_i7208_j-6753_t-1_ps.tif,,./images/10300100830B6E00_i7208_j-6753_t-2_pan.tif,./images/10300100830B6E00_i7208_j-6753_t-2_ps.tif,,./images/1030010082426400_i7208_j-6753_t-3_pan.tif,./images/1030010082426400_i7208_j-6753_t-3_ps.tif,
3708,2789,14498,epsg:3395,437,1050010003A1D200,"[""1050410013214C00"", ""1030010040A9E700"", ""103001003D899D00""]",train,./images/1050010003A1D200_i2789_j14498_t0_pan.tif,./images/1050010003A1D200_i2789_j14498_t0_ps.tif,,./images/1050410013214C00_i2789_j14498_t-1_pan.tif,./images/1050410013214C00_i2789_j14498_t-1_ps.tif,,./images/1030010040A9E700_i2789_j14498_t-2_pan.tif,./images/1030010040A9E700_i2789_j14498_t-2_ps.tif,,./images/103001003D899D00_i2789_j14498_t-3_pan.tif,./images/103001003D899D00_i2789_j14498_t-3_ps.tif,
4396,-26704,10976,epsg:3395,437,10500100137C3800,"[""103001008884C200"", ""105001001334FA00"", ""1030010088BDBF00""]",train,./images/10500100137C3800_i-26704_j10976_t0_pan.tif,./images/10500100137C3800_i-26704_j10976_t0_ps.tif,,./images/103001008884C200_i-26704_j10976_t-1_pan.tif,./images/103001008884C200_i-26704_j10976_t-1_ps.tif,,./images/105001001334FA00_i-26704_j10976_t-2_pan.tif,./images/105001001334FA00_i-26704_j10976_t-2_ps.tif,,./images/1030010088BDBF00_i-26704_j10976_t-3_pan.tif,./images/1030010088BDBF00_i-26704_j10976_t-3_ps.tif,
7988,5204,12724,epsg:3395,437,105001000D536A00,"[""105001000D536900"", ""10300100755C8500"", ""103001007161C800""]",train,./images/105001000D536A00_i5204_j12724_t0_pan.tif,./images/105001000D536A00_i5204_j12724_t0_ps.tif,,./images/105001000D536900_i5204_j12724_t-1_pan.tif,./images/105001000D536900_i5204_j12724_t-1_ps.tif,,./images/10300100755C8500_i5204_j12724_t-2_pan.tif,./images/10300100755C8500_i5204_j12724_t-2_ps.tif,,./images/103001007161C800_i5204_j12724_t-3_pan.tif,./images/103001007161C800_i5204_j12724_t-3_ps.tif,
4022,-18815,11318,epsg:3395,437,105001000A3B6C00,"[""1050010009C3D800"", ""10500100071F5900"", ""1050010004B73500""]",train,./images/105001000A3B6C00_i-18815_j11318_t0_pan.tif,./images/105001000A3B6C00_i-18815_j11318_t0_ps.tif,,./images/1050010009C3D800_i-18815_j11318_t-1_pan.tif,./images/1050010009C3D800_i-18815_j11318_t-1_ps.tif,,./images/10500100071F5900_i-18815_j11318_t-2_pan.tif,./images/10500100071F5900_i-18815_j11318_t-2_ps.tif,,./images/1050010004B73500_i-18815_j11318_t-3_pan.tif,./images/1050010004B73500_i-18815_j11318_t-3_ps.tif,
3708,2798,14511,epsg:3395,437,1050410013214C00,"[""1050410013214B00"", ""1030010040A9E700"", ""103001003D899D00""]",train,./images/1050410013214C00_i2798_j14511_t0_pan.tif,./images/1050410013214C00_i2798_j14511_t0_ps.tif,,./images/1050410013214B00_i2798_j14511_t-1_pan.tif,./images/1050410013214B00_i2798_j14511_t-1_ps.tif,,./images/1030010040A9E700_i2798_j14511_t-2_pan.tif,./images/1030010040A9E700_i2798_j14511_t-2_ps.tif,,./images/103001003D899D00_i2798_j14511_t-3_pan.tif,./images/103001003D899D00_i2798_j14511_t-3_ps.tif,
8264,9382,-328,epsg:3395,437,105041001000C200,"[""103001002A953D00"", ""10300100297CCD00"", ""1030010028A96500""]",train,./images/105041001000C200_i9382_j-328_t0_pan.tif,./images/105041001000C200_i9382_j-328_t0_ps.tif,,./images/103001002A953D00_i9382_j-328_t-1_pan.tif,./images/103001002A953D00_i9382_j-328_t-1_ps.tif,,./images/10300100297CCD00_i9382_j-328_t-2_pan.tif,./images/10300100297CCD00_i9382_j-328_t-2_ps.tif,,./images/1030010028A96500_i9382_j-328_t-3_pan.tif,./images/1030010028A96500_i9382_j-328_t-3_ps.tif,
8640,-29293,9802,epsg:3395,437,105001001503A900,"[""103001008C3F0500"", ""103001008C11D900"", ""1050010014AE8A00""]",train,./images/105001001503A900_i-29293_j9802_t0_pan.tif,./images/105001001503A900_i-29293_j9802_t0_ps.tif,,./images/103001008C3F0500_i-29293_j9802_t-1_pan.tif,./images/103001008C3F0500_i-29293_j9802_t-1_ps.tif,,./images/103001008C11D900_i-29293_j9802_t-2_pan.tif,./images/103001008C11D900_i-29293_j9802_t-2_ps.tif,,./images/1050010014AE8A00_i-29293_j9802_t-3_pan.tif,./images/1050010014AE8A00_i-29293_j9802_t-3_ps.tif,
4223,35137,9830,epsg:3395,437,105001000B972F00,"[""103001006C86DA00"", ""1030010038678B00"", ""1030010030C63800""]",train,./images/105001000B972F00_i35137_j9830_t0_pan.tif,./images/105001000B972F00_i35137_j9830_t0_ps.tif,,./images/103001006C86DA00_i35137_j9830_t-1_pan.tif,./images/103001006C86DA00_i35137_j9830_t-1_ps.tif,,./images/1030010038678B00_i35137_j9830_t-2_pan.tif,./images/1030010038678B00_i35137_j9830_t-2_ps.tif,,./images/1030010030C63800_i35137_j9830_t-3_pan.tif,./images/1030010030C63800_i35137_j9830_t-3_ps.tif,
1062,-31060,10238,epsg:3395,437,105001000C460100,"[""103001006EC0FE00"", ""103001006D0E9000"", ""103001006B686E00""]",train,./images/105001000C460100_i-31060_j10238_t0_pan.tif,./images/105001000C460100_i-31060_j10238_t0_ps.tif,,./images/103001006EC0FE00_i-31060_j10238_t-1_pan.tif,./images/103001006EC0FE00_i-31060_j10238_t-1_ps.tif,,./images/103001006D0E9000_i-31060_j10238_t-2_pan.tif,./images/103001006D0E9000_i-31060_j10238_t-2_ps.tif,,./images/103001006B686E00_i-31060_j10238_t-3_pan.tif,./images/103001006B686E00_i-31060_j10238_t-3_ps.tif,
5226,15498,17545,epsg:3395,437,1050010014082600,"[""1050010014082500"", ""1030010087141200"", ""1030010088252500""]",train,./images/1050010014082600_i15498_j17545_t0_pan.tif,./images/1050010014082600_i15498_j17545_t0_ps.tif,,./images/1050010014082500_i15498_j17545_t-1_pan.tif,./images/1050010014082500_i15498_j17545_t-1_ps.tif,,./images/1030010087141200_i15498_j17545_t-2_pan.tif,./images/1030010087141200_i15498_j17545_t-2_ps.tif,,./images/1030010088252500_i15498_j17545_t-3_pan.tif,./images/1030010088252500_i15498_j17545_t-3_ps.tif,
515,3466,15658,epsg:3395,437,1050050030DD6000,"[""105005002BDD7C00"", ""1030010063411600"", ""10300100609C4B00""]",train,./images/1050050030DD6000_i3466_j15658_t0_pan.tif,./images/1050050030DD6000_i3466_j15658_t0_ps.tif,,./images/105005002BDD7C00_i3466_j15658_t-1_pan.tif,./images/105005002BDD7C00_i3466_j15658_t-1_ps.tif,,./images/1030010063411600_i3466_j15658_t-2_pan.tif,./images/1030010063411600_i3466_j15658_t-2_ps.tif,,./images/10300100609C4B00_i3466_j15658_t-3_pan.tif,./images/10300100609C4B00_i3466_j15658_t-3_ps.tif,
7094,499,11516,epsg:3395,437,105041001245B300,"[""103001003E3B0F00"", ""103001003D8B7400"", ""103001003C697500""]",train,./images/105041001245B300_i499_j11516_t0_pan.tif,./images/105041001245B300_i499_j11516_t0_ps.tif,,./images/103001003E3B0F00_i499_j11516_t-1_pan.tif,./images/103001003E3B0F00_i499_j11516_t-1_ps.tif,,./images/103001003D8B7400_i499_j11516_t-2_pan.tif,./images/103001003D8B7400_i499_j11516_t-2_ps.tif,,./images/103001003C697500_i499_j11516_t-3_pan.tif,./images/103001003C697500_i499_j11516_t-3_ps.tif,
5499,6053,10430,epsg:3395,437,1050010001110100,"[""1030050041F8DC00"", ""1030010045125800"", ""1030010045316A00""]",train,./images/1050010001110100_i6053_j10430_t0_pan.tif,./images/1050010001110100_i6053_j10430_t0_ps.tif,,./images/1030050041F8DC00_i6053_j10430_t-1_pan.tif,./images/1030050041F8DC00_i6053_j10430_t-1_ps.tif,,./images/1030010045125800_i6053_j10430_t-2_pan.tif,./images/1030010045125800_i6053_j10430_t-2_ps.tif,,./images/1030010045316A00_i6053_j10430_t-3_pan.tif,./images/1030010045316A00_i6053_j10430_t-3_ps.tif,
8753,-24272,7854,epsg:3395,437,1050410004332600,"[""1030010025D7F100"", ""1030010025099200"", ""103001002458A600""]",train,./images/1050410004332600_i-24272_j7854_t0_pan.tif,./images/1050410004332600_i-24272_j7854_t0_ps.tif,,./images/1030010025D7F100_i-24272_j7854_t-1_pan.tif,./images/1030010025D7F100_i-24272_j7854_t-1_ps.tif,,./images/1030010025099200_i-24272_j7854_t-2_pan.tif,./images/1030010025099200_i-24272_j7854_t-2_ps.tif,,./images/103001002458A600_i-24272_j7854_t-3_pan.tif,./images/103001002458A600_i-24272_j7854_t-3_ps.tif,
7094,281,11432,epsg:3395,437,105001000E180800,"[""103001006A924400"", ""1030010052084D00"", ""1030050040F98500""]",train,./images/105001000E180800_i281_j11432_t0_pan.tif,./images/105001000E180800_i281_j11432_t0_ps.tif,,./images/103001006A924400_i281_j11432_t-1_pan.tif,./images/103001006A924400_i281_j11432_t-1_ps.tif,,./images/1030010052084D00_i281_j11432_t-2_pan.tif,./images/1030010052084D00_i281_j11432_t-2_ps.tif,,./images/1030050040F98500_i281_j11432_t-3_pan.tif,./images/1030050040F98500_i281_j11432_t-3_ps.tif,
6469,-27176,9545,epsg:3395,437,1050010013CAA600,"[""1050010013859B00"", ""1050010013615600"", ""1050010013615500""]",train,./images/1050010013CAA600_i-27176_j9545_t0_pan.tif,./images/1050010013CAA600_i-27176_j9545_t0_ps.tif,,./images/1050010013859B00_i-27176_j9545_t-1_pan.tif,./images/1050010013859B00_i-27176_j9545_t-1_ps.tif,,./images/1050010013615600_i-27176_j9545_t-2_pan.tif,./images/1050010013615600_i-27176_j9545_t-2_ps.tif,,./images/1050010013615500_i-27176_j9545_t-3_pan.tif,./images/1050010013615500_i-27176_j9545_t-3_ps.tif,
2765,4487,15714,epsg:3395,437,105005000CDD8000,"[""103005004DF90200"", ""103005004DF8FF00"", ""1030050042F8E400""]",train,./images/105005000CDD8000_i4487_j15714_t0_pan.tif,./images/105005000CDD8000_i4487_j15714_t0_ps.tif,,./images/103005004DF90200_i4487_j15714_t-1_pan.tif,./images/103005004DF90200_i4487_j15714_t-1_ps.tif,,./images/103005004DF8FF00_i4487_j15714_t-2_pan.tif,./images/103005004DF8FF00_i4487_j15714_t-2_ps.tif,,./images/1030050042F8E400_i4487_j15714_t-3_pan.tif,./images/1030050042F8E400_i4487_j15714_t-3_ps.tif,
9149,-21877,10488,epsg:3395,437,1050010014B72400,"[""1030010089C2F300"", ""103001007E009100"", ""10300100791E7200""]",train,./images/1050010014B72400_i-21877_j10488_t0_pan.tif,./images/1050010014B72400_i-21877_j10488_t0_ps.tif,,./images/1030010089C2F300_i-21877_j10488_t-1_pan.tif,./images/1030010089C2F300_i-21877_j10488_t-1_ps.tif,,./images/103001007E009100_i-21877_j10488_t-2_pan.tif,./images/103001007E009100_i-21877_j10488_t-2_ps.tif,,./images/10300100791E7200_i-21877_j10488_t-3_pan.tif,./images/10300100791E7200_i-21877_j10488_t-3_ps.tif,
8753,-24303,7904,epsg:3395,437,105001000C94A900,"[""103001007153DE00"", ""1030010070B54F00"", ""105001000BBCC300""]",train,./images/105001000C94A900_i-24303_j7904_t0_pan.tif,./images/105001000C94A900_i-24303_j7904_t0_ps.tif,,./images/103001007153DE00_i-24303_j7904_t-1_pan.tif,./images/103001007153DE00_i-24303_j7904_t-1_ps.tif,,./images/1030010070B54F00_i-24303_j7904_t-2_pan.tif,./images/1030010070B54F00_i-24303_j7904_t-2_ps.tif,,./images/105001000BBCC300_i-24303_j7904_t-3_pan.tif,./images/105001000BBCC300_i-24303_j7904_t-3_ps.tif,
6866,34893,9525,epsg:3395,437,10504100043A4A00,"[""103001002260C400"", ""1030010020B62B00"", ""10504100000E7E00""]",train,./images/10504100043A4A00_i34893_j9525_t0_pan.tif,./images/10504100043A4A00_i34893_j9525_t0_ps.tif,,./images/103001002260C400_i34893_j9525_t-1_pan.tif,./images/103001002260C400_i34893_j9525_t-1_ps.tif,,./images/1030010020B62B00_i34893_j9525_t-2_pan.tif,./images/1030010020B62B00_i34893_j9525_t-2_ps.tif,,./images/10504100000E7E00_i34893_j9525_t-3_pan.tif,./images/10504100000E7E00_i34893_j9525_t-3_ps.tif,
